employee_id,first_name,last_name,email,phone,date_of_birth,gender,address,city,department,position,hire_date,salary,employment_type,status,manager,notes
EMP0644,First0644,Last0644,emp0644@example.com,0800000644,1984-05-11,female,Addr_0644_HaiPhong,HaiPhong,Support,Specialist,2016-12-30,699637742.00,intern,terminated,Manager_0004,demo_data
EMP0645,First0645,Last0645,emp0645@example.com,0800000645,1997-07-13,other,Addr_0645_CanTho,CanTho,Sales,Staff,2025-01-24,1744400755.00,full-time,active,Manager_0005,demo_data
EMP0646,First0646,Last0646,emp0646@example.com,0800000646,1988-04-04,male,Addr_0646_Hue,Hue,Marketing,Senior,2016-10-10,1007586888.00,part-time,on-leave,Manager_0006,demo_data
EMP0647,First0647,Last0647,emp0647@example.com,0800000647,1989-06-11,female,Addr_0647_NhaTrang,NhaTrang,Operations,Lead,2025-02-05,18255225.00,contract,resigned,Manager_0007,demo_data
EMP0648,First0648,Last0648,emp0648@example.com,0800000648,1997-02-03,other,Addr_0648_VungTau,VungTau,Finance,Manager,2025-09-24,229401482.00,intern,terminated,Manager_0008,demo_data
EMP0649,First0649,Last0649,emp0649@example.com,0800000649,1980-08-08,male,Addr_0649_BinhDuong,BinhDuong,IT,Analyst,2019-06-09,115160078.00,full-time,active,Manager_0009,demo_data
EMP0650,First0650,Last0650,emp0650@example.com,0800000650,1991-05-30,female,Addr_0650_BacNinh,BacNinh,HR,Engineer,2025-06-17,1703733025.00,part-time,on-leave,Manager_0010,demo_data
EMP0651,First0651,Last0651,emp0651@example.com,0800000651,1994-04-29,other,Addr_0651_HaNoi,HaNoi,Support,Specialist,2016-12-14,1849944321.00,contract,resigned,Manager_0011,demo_data
EMP0652,First0652,Last0652,emp0652@example.com,0800000652,2000-08-30,male,Addr_0652_HoChiMinh,HoChiMinh,Sales,Staff,2020-02-29,654016701.00,intern,terminated,Manager_0012,demo_data
EMP0653,First0653,Last0653,emp0653@example.com,0800000653,1998-09-01,female,Addr_0653_DaNang,DaNang,Marketing,Senior,2017-02-22,33767540.00,full-time,active,Manager_0013,demo_data
EMP0654,First0654,Last0654,emp0654@example.com,0800000654,1993-12-19,other,Addr_0654_HaiPhong,HaiPhong,Operations,Lead,2023-08-07,1124175413.00,part-time,on-leave,Manager_0014,demo_data
EMP0655,First0655,Last0655,emp0655@example.com,0800000655,1982-01-12,male,Addr_0655_CanTho,CanTho,Finance,Manager,2017-10-25,2057654697.00,contract,resigned,Manager_0015,demo_data
EMP0656,First0656,Last0656,emp0656@example.com,0800000656,1991-11-17,female,Addr_0656_Hue,Hue,IT,Analyst,2018-05-04,1571485992.00,intern,terminated,Manager_0016,demo_data
EMP0657,First0657,Last0657,emp0657@example.com,0800000657,2004-06-07,other,Addr_0657_NhaTrang,NhaTrang,HR,Engineer,2025-01-05,963480650.00,full-time,active,Manager_0017,demo_data
EMP0658,First0658,Last0658,emp0658@example.com,0800000658,1998-10-22,male,Addr_0658_VungTau,VungTau,Support,Specialist,2023-07-29,1774433743.00,part-time,on-leave,Manager_0018,demo_data
EMP0659,First0659,Last0659,emp0659@example.com,0800000659,1984-02-16,female,Addr_0659_BinhDuong,BinhDuong,Sales,Staff,2015-11-06,1841346138.00,contract,resigned,Manager_0019,demo_data
EMP0660,First0660,Last0660,emp0660@example.com,0800000660,1990-07-09,other,Addr_0660_BacNinh,BacNinh,Marketing,Senior,2024-12-27,2144981394.00,intern,terminated,Manager_0020,demo_data
EMP0661,First0661,Last0661,emp0661@example.com,0800000661,1996-10-10,male,Addr_0661_HaNoi,HaNoi,Operations,Lead,2023-08-30,2115202271.00,full-time,active,Manager_0021,demo_data
EMP0662,First0662,Last0662,emp0662@example.com,0800000662,2005-02-19,female,Addr_0662_HoChiMinh,HoChiMinh,Finance,Manager,2025-06-25,1874628204.00,part-time,on-leave,Manager_0022,demo_data
EMP0663,First0663,Last0663,emp0663@example.com,0800000663,1999-04-12,other,Addr_0663_DaNang,DaNang,IT,Analyst,2015-08-03,691324315.00,contract,resigned,Manager_0023,demo_data
EMP0664,First0664,Last0664,emp0664@example.com,0800000664,2002-12-18,male,Addr_0664_HaiPhong,HaiPhong,HR,Engineer,2024-08-25,966745840.00,intern,terminated,Manager_0024,demo_data
EMP0665,First0665,Last0665,emp0665@example.com,0800000665,1995-01-27,female,Addr_0665_CanTho,CanTho,Support,Specialist,2024-03-20,401842292.00,full-time,active,Manager_0025,demo_data
EMP0666,First0666,Last0666,emp0666@example.com,0800000666,1989-01-23,other,Addr_0666_Hue,Hue,Sales,Staff,2019-01-28,464799816.00,part-time,on-leave,Manager_0026,demo_data
EMP0667,First0667,Last0667,emp0667@example.com,0800000667,1985-03-14,male,Addr_0667_NhaTrang,NhaTrang,Marketing,Senior,2021-06-25,1300236710.00,contract,resigned,Manager_0027,demo_data
EMP0668,First0668,Last0668,emp0668@example.com,0800000668,1984-02-08,female,Addr_0668_VungTau,VungTau,Operations,Lead,2023-04-18,1634258556.00,intern,terminated,Manager_0028,demo_data
EMP0669,First0669,Last0669,emp0669@example.com,0800000669,1981-03-08,other,Addr_0669_BinhDuong,BinhDuong,Finance,Manager,2025-09-09,1690606274.00,full-time,active,Manager_0029,demo_data
EMP0670,First0670,Last0670,emp0670@example.com,0800000670,2005-08-14,male,Addr_0670_BacNinh,BacNinh,IT,Analyst,2018-07-21,779978952.00,part-time,on-leave,Manager_0030,demo_data
EMP0671,First0671,Last0671,emp0671@example.com,0800000671,1992-01-22,female,Addr_0671_HaNoi,HaNoi,HR,Engineer,2015-05-11,891280445.00,contract,resigned,Manager_0031,demo_data
EMP0672,First0672,Last0672,emp0672@example.com,0800000672,1988-10-05,other,Addr_0672_HoChiMinh,HoChiMinh,Support,Specialist,2022-03-03,279019127.00,intern,terminated,Manager_0032,demo_data
EMP0673,First0673,Last0673,emp0673@example.com,0800000673,1994-01-08,male,Addr_0673_DaNang,DaNang,Sales,Staff,2022-11-29,29842556.00,full-time,active,Manager_0033,demo_data
EMP0674,First0674,Last0674,emp0674@example.com,0800000674,1996-06-30,female,Addr_0674_HaiPhong,HaiPhong,Marketing,Senior,2025-03-21,344352833.00,part-time,on-leave,Manager_0034,demo_data
EMP0675,First0675,Last0675,emp0675@example.com,0800000675,2004-08-14,other,Addr_0675_CanTho,CanTho,Operations,Lead,2018-03-02,543312356.00,contract,resigned,Manager_0035,demo_data
EMP0676,First0676,Last0676,emp0676@example.com,0800000676,1988-06-19,male,Addr_0676_Hue,Hue,Finance,Manager,2023-05-16,549371548.00,intern,terminated,Manager_0036,demo_data
EMP0677,First0677,Last0677,emp0677@example.com,0800000677,1982-10-13,female,Addr_0677_NhaTrang,NhaTrang,IT,Analyst,2025-11-11,1348138936.00,full-time,active,Manager_0037,demo_data
EMP0678,First0678,Last0678,emp0678@example.com,0800000678,1996-10-11,other,Addr_0678_VungTau,VungTau,HR,Engineer,2015-11-24,1242773079.00,part-time,on-leave,Manager_0038,demo_data
EMP0679,First0679,Last0679,emp0679@example.com,0800000679,2004-02-25,male,Addr_0679_BinhDuong,BinhDuong,Support,Specialist,2023-05-12,887884178.00,contract,resigned,Manager_0039,demo_data
EMP0680,First0680,Last0680,emp0680@example.com,0800000680,1984-06-05,female,Addr_0680_BacNinh,BacNinh,Sales,Staff,2017-11-17,510883075.00,intern,terminated,Manager_0040,demo_data
EMP0681,First0681,Last0681,emp0681@example.com,0800000681,2003-08-06,other,Addr_0681_HaNoi,HaNoi,Marketing,Senior,2016-01-17,735341410.00,full-time,active,Manager_0001,demo_data
EMP0682,First0682,Last0682,emp0682@example.com,0800000682,1992-01-28,male,Addr_0682_HoChiMinh,HoChiMinh,Operations,Lead,2025-01-28,152393049.00,part-time,on-leave,Manager_0002,demo_data
EMP0683,First0683,Last0683,emp0683@example.com,0800000683,1987-12-08,female,Addr_0683_DaNang,DaNang,Finance,Manager,2015-09-15,1045707538.00,contract,resigned,Manager_0003,demo_data
EMP0684,First0684,Last0684,emp0684@example.com,0800000684,1982-02-15,other,Addr_0684_HaiPhong,HaiPhong,IT,Analyst,2017-05-22,1406015015.00,intern,terminated,Manager_0004,demo_data
EMP0685,First0685,Last0685,emp0685@example.com,0800000685,1994-06-18,male,Addr_0685_CanTho,CanTho,HR,Engineer,2019-06-08,297053448.00,full-time,active,Manager_0005,demo_data
EMP0686,First0686,Last0686,emp0686@example.com,0800000686,1985-03-03,female,Addr_0686_Hue,Hue,Support,Specialist,2016-09-02,2053663594.00,part-time,on-leave,Manager_0006,demo_data
EMP0687,First0687,Last0687,emp0687@example.com,0800000687,1986-06-10,other,Addr_0687_NhaTrang,NhaTrang,Sales,Staff,2015-12-26,1513178782.00,contract,resigned,Manager_0007,demo_data
EMP0688,First0688,Last0688,emp0688@example.com,0800000688,2004-11-23,male,Addr_0688_VungTau,VungTau,Marketing,Senior,2025-01-30,405090583.00,intern,terminated,Manager_0008,demo_data
EMP0689,First0689,Last0689,emp0689@example.com,0800000689,2004-03-17,female,Addr_0689_BinhDuong,BinhDuong,Operations,Lead,2016-04-05,1147111134.00,full-time,active,Manager_0009,demo_data
EMP0690,First0690,Last0690,emp0690@example.com,0800000690,1993-04-02,other,Addr_0690_BacNinh,BacNinh,Finance,Manager,2018-01-09,703453335.00,part-time,on-leave,Manager_0010,demo_data
EMP0691,First0691,Last0691,emp0691@example.com,0800000691,1981-04-02,male,Addr_0691_HaNoi,HaNoi,IT,Analyst,2019-09-05,184075648.00,contract,resigned,Manager_0011,demo_data
EMP0692,First0692,Last0692,emp0692@example.com,0800000692,1998-05-19,female,Addr_0692_HoChiMinh,HoChiMinh,HR,Engineer,2016-08-08,469638216.00,intern,terminated,Manager_0012,demo_data
EMP0693,First0693,Last0693,emp0693@example.com,0800000693,1986-03-18,other,Addr_0693_DaNang,DaNang,Support,Specialist,2021-01-23,1674538733.00,full-time,active,Manager_0013,demo_data
EMP0694,First0694,Last0694,emp0694@example.com,0800000694,1980-03-26,male,Addr_0694_HaiPhong,HaiPhong,Sales,Staff,2017-10-03,883791463.00,part-time,on-leave,Manager_0014,demo_data
EMP0695,First0695,Last0695,emp0695@example.com,0800000695,1986-06-14,female,Addr_0695_CanTho,CanTho,Marketing,Senior,2019-11-20,150374541.00,contract,resigned,Manager_0015,demo_data
EMP0696,First0696,Last0696,emp0696@example.com,0800000696,1999-02-27,other,Addr_0696_Hue,Hue,Operations,Lead,2018-06-07,364889075.00,intern,terminated,Manager_0016,demo_data
EMP0697,First0697,Last0697,emp0697@example.com,0800000697,2005-05-31,male,Addr_0697_NhaTrang,NhaTrang,Finance,Manager,2016-07-23,222763103.00,full-time,active,Manager_0017,demo_data
EMP0698,First0698,Last0698,emp0698@example.com,0800000698,1998-07-12,female,Addr_0698_VungTau,VungTau,IT,Analyst,2021-08-11,1810671551.00,part-time,on-leave,Manager_0018,demo_data
EMP0699,First0699,Last0699,emp0699@example.com,0800000699,1994-10-06,other,Addr_0699_BinhDuong,BinhDuong,HR,Engineer,2016-05-14,1884149049.00,contract,resigned,Manager_0019,demo_data
EMP0700,First0700,Last0700,emp0700@example.com,0800000700,1989-04-27,male,Addr_0700_BacNinh,BacNinh,Support,Specialist,2019-06-20,95197207.00,intern,terminated,Manager_0020,demo_data
EMP0701,First0701,Last0701,emp0701@example.com,0800000701,1988-01-30,female,Addr_0701_HaNoi,HaNoi,Sales,Staff,2020-06-26,1037898596.00,full-time,active,Manager_0021,demo_data
EMP0702,First0702,Last0702,emp0702@example.com,0800000702,1986-02-19,other,Addr_0702_HoChiMinh,HoChiMinh,Marketing,Senior,2016-07-23,1656115725.00,part-time,on-leave,Manager_0022,demo_data
EMP0703,First0703,Last0703,emp0703@example.com,0800000703,1990-09-24,male,Addr_0703_DaNang,DaNang,Operations,Lead,2025-08-28,1465709662.00,contract,resigned,Manager_0023,demo_data
EMP0704,First0704,Last0704,emp0704@example.com,0800000704,2002-02-28,female,Addr_0704_HaiPhong,HaiPhong,Finance,Manager,2020-04-14,1262591823.00,intern,terminated,Manager_0024,demo_data
EMP0705,First0705,Last0705,emp0705@example.com,0800000705,1992-02-23,other,Addr_0705_CanTho,CanTho,IT,Analyst,2025-03-06,732506619.00,full-time,active,Manager_0025,demo_data
EMP0706,First0706,Last0706,emp0706@example.com,0800000706,1985-04-12,male,Addr_0706_Hue,Hue,HR,Engineer,2015-11-16,1950816283.00,part-time,on-leave,Manager_0026,demo_data
EMP0707,First0707,Last0707,emp0707@example.com,0800000707,1996-08-18,female,Addr_0707_NhaTrang,NhaTrang,Support,Specialist,2020-07-30,259450763.00,contract,resigned,Manager_0027,demo_data
EMP0708,First0708,Last0708,emp0708@example.com,0800000708,1999-01-29,other,Addr_0708_VungTau,VungTau,Sales,Staff,2022-09-21,1921598930.00,intern,terminated,Manager_0028,demo_data
EMP0709,First0709,Last0709,emp0709@example.com,0800000709,1983-06-04,male,Addr_0709_BinhDuong,BinhDuong,Marketing,Senior,2019-07-14,1148130872.00,full-time,active,Manager_0029,demo_data
EMP0710,First0710,Last0710,emp0710@example.com,0800000710,1980-08-01,female,Addr_0710_BacNinh,BacNinh,Operations,Lead,2015-06-21,307184823.00,part-time,on-leave,Manager_0030,demo_data
EMP0711,First0711,Last0711,emp0711@example.com,0800000711,1985-07-29,other,Addr_0711_HaNoi,HaNoi,Finance,Manager,2024-07-09,1402572014.00,contract,resigned,Manager_0031,demo_data
EMP0712,First0712,Last0712,emp0712@example.com,0800000712,2003-01-03,male,Addr_0712_HoChiMinh,HoChiMinh,IT,Analyst,2019-09-25,1468146704.00,intern,terminated,Manager_0032,demo_data
EMP0713,First0713,Last0713,emp0713@example.com,0800000713,1998-06-24,female,Addr_0713_DaNang,DaNang,HR,Engineer,2018-12-11,345289795.00,full-time,active,Manager_0033,demo_data
EMP0714,First0714,Last0714,emp0714@example.com,0800000714,2002-12-25,other,Addr_0714_HaiPhong,HaiPhong,Support,Specialist,2015-08-07,1250590087.00,part-time,on-leave,Manager_0034,demo_data
EMP0715,First0715,Last0715,emp0715@example.com,0800000715,2003-08-16,male,Addr_0715_CanTho,CanTho,Sales,Staff,2025-01-03,468273721.00,contract,resigned,Manager_0035,demo_data
EMP0716,First0716,Last0716,emp0716@example.com,0800000716,2004-04-02,female,Addr_0716_Hue,Hue,Marketing,Senior,2020-01-07,190614282.00,intern,terminated,Manager_0036,demo_data
EMP0717,First0717,Last0717,emp0717@example.com,0800000717,2000-04-03,other,Addr_0717_NhaTrang,NhaTrang,Operations,Lead,2015-01-26,1234985275.00,full-time,active,Manager_0037,demo_data
EMP0718,First0718,Last0718,emp0718@example.com,0800000718,1999-12-20,male,Addr_0718_VungTau,VungTau,Finance,Manager,2018-08-19,925440145.00,part-time,on-leave,Manager_0038,demo_data
EMP0719,First0719,Last0719,emp0719@example.com,0800000719,1997-12-04,female,Addr_0719_BinhDuong,BinhDuong,IT,Analyst,2017-10-06,1084395862.00,contract,resigned,Manager_0039,demo_data
EMP0720,First0720,Last0720,emp0720@example.com,0800000720,1981-12-14,other,Addr_0720_BacNinh,BacNinh,HR,Engineer,2024-01-14,1856371315.00,intern,terminated,Manager_0040,demo_data
EMP0721,First0721,Last0721,emp0721@example.com,0800000721,2000-02-05,male,Addr_0721_HaNoi,HaNoi,Support,Specialist,2016-01-12,497439591.00,full-time,active,Manager_0001,demo_data
EMP0722,First0722,Last0722,emp0722@example.com,0800000722,1998-01-14,female,Addr_0722_HoChiMinh,HoChiMinh,Sales,Staff,2021-04-11,1839224581.00,part-time,on-leave,Manager_0002,demo_data
EMP0723,First0723,Last0723,emp0723@example.com,0800000723,1996-09-27,other,Addr_0723_DaNang,DaNang,Marketing,Senior,2016-03-04,428036755.00,contract,resigned,Manager_0003,demo_data
EMP0724,First0724,Last0724,emp0724@example.com,0800000724,1980-12-01,male,Addr_0724_HaiPhong,HaiPhong,Operations,Lead,2021-08-28,1105216480.00,intern,terminated,Manager_0004,demo_data
EMP0725,First0725,Last0725,emp0725@example.com,0800000725,1998-07-29,female,Addr_0725_CanTho,CanTho,Finance,Manager,2017-01-21,938858789.00,full-time,active,Manager_0005,demo_data
EMP0726,First0726,Last0726,emp0726@example.com,0800000726,2004-12-23,other,Addr_0726_Hue,Hue,IT,Analyst,2016-12-29,242135525.00,part-time,on-leave,Manager_0006,demo_data
EMP0727,First0727,Last0727,emp0727@example.com,0800000727,1987-09-03,male,Addr_0727_NhaTrang,NhaTrang,HR,Engineer,2024-02-24,2100201716.00,contract,resigned,Manager_0007,demo_data
EMP0728,First0728,Last0728,emp0728@example.com,0800000728,2003-12-16,female,Addr_0728_VungTau,VungTau,Support,Specialist,2021-12-15,608564143.00,intern,terminated,Manager_0008,demo_data
EMP0729,First0729,Last0729,emp0729@example.com,0800000729,2001-05-16,other,Addr_0729_BinhDuong,BinhDuong,Sales,Staff,2021-10-10,1763677857.00,full-time,active,Manager_0009,demo_data
EMP0730,First0730,Last0730,emp0730@example.com,0800000730,1987-02-09,male,Addr_0730_BacNinh,BacNinh,Marketing,Senior,2019-11-14,1087122121.00,part-time,on-leave,Manager_0010,demo_data
EMP0731,First0731,Last0731,emp0731@example.com,0800000731,2005-04-28,female,Addr_0731_HaNoi,HaNoi,Operations,Lead,2017-03-15,550956644.00,contract,resigned,Manager_0011,demo_data
EMP0732,First0732,Last0732,emp0732@example.com,0800000732,1997-11-21,other,Addr_0732_HoChiMinh,HoChiMinh,Finance,Manager,2025-02-06,817854533.00,intern,terminated,Manager_0012,demo_data
EMP0733,First0733,Last0733,emp0733@example.com,0800000733,1981-10-03,male,Addr_0733_DaNang,DaNang,IT,Analyst,2019-07-17,638510973.00,full-time,active,Manager_0013,demo_data
EMP0734,First0734,Last0734,emp0734@example.com,0800000734,2003-07-16,female,Addr_0734_HaiPhong,HaiPhong,HR,Engineer,2016-11-14,2129081478.00,part-time,on-leave,Manager_0014,demo_data
EMP0735,First0735,Last0735,emp0735@example.com,0800000735,1985-08-10,other,Addr_0735_CanTho,CanTho,Support,Specialist,2015-04-20,1714636709.00,contract,resigned,Manager_0015,demo_data
EMP0736,First0736,Last0736,emp0736@example.com,0800000736,2003-01-11,male,Addr_0736_Hue,Hue,Sales,Staff,2021-08-02,1608859971.00,intern,terminated,Manager_0016,demo_data
EMP0737,First0737,Last0737,emp0737@example.com,0800000737,1984-03-24,female,Addr_0737_NhaTrang,NhaTrang,Marketing,Senior,2018-07-14,80425139.00,full-time,active,Manager_0017,demo_data
EMP0738,First0738,Last0738,emp0738@example.com,0800000738,1984-05-28,other,Addr_0738_VungTau,VungTau,Operations,Lead,2016-03-14,806975841.00,part-time,on-leave,Manager_0018,demo_data
EMP0739,First0739,Last0739,emp0739@example.com,0800000739,1981-02-22,male,Addr_0739_BinhDuong,BinhDuong,Finance,Manager,2023-11-09,56672674.00,contract,resigned,Manager_0019,demo_data
EMP0740,First0740,Last0740,emp0740@example.com,0800000740,1985-08-09,female,Addr_0740_BacNinh,BacNinh,IT,Analyst,2023-09-17,603372859.00,intern,terminated,Manager_0020,demo_data
EMP0741,First0741,Last0741,emp0741@example.com,0800000741,1999-09-11,other,Addr_0741_HaNoi,HaNoi,HR,Engineer,2017-11-04,1515092147.00,full-time,active,Manager_0021,demo_data
EMP0742,First0742,Last0742,emp0742@example.com,0800000742,1995-10-09,male,Addr_0742_HoChiMinh,HoChiMinh,Support,Specialist,2019-06-06,526374162.00,part-time,on-leave,Manager_0022,demo_data
EMP0743,First0743,Last0743,emp0743@example.com,0800000743,1994-08-13,female,Addr_0743_DaNang,DaNang,Sales,Staff,2016-04-28,219657499.00,contract,resigned,Manager_0023,demo_data
EMP0744,First0744,Last0744,emp0744@example.com,0800000744,1992-06-11,other,Addr_0744_HaiPhong,HaiPhong,Marketing,Senior,2021-04-13,169561911.00,intern,terminated,Manager_0024,demo_data
EMP0745,First0745,Last0745,emp0745@example.com,0800000745,1987-06-13,male,Addr_0745_CanTho,CanTho,Operations,Lead,2015-07-30,1096871471.00,full-time,active,Manager_0025,demo_data
EMP0746,First0746,Last0746,emp0746@example.com,0800000746,1988-10-23,female,Addr_0746_Hue,Hue,Finance,Manager,2022-01-15,1048785391.00,part-time,on-leave,Manager_0026,demo_data
EMP0747,First0747,Last0747,emp0747@example.com,0800000747,1989-09-21,other,Addr_0747_NhaTrang,NhaTrang,IT,Analyst,2016-12-12,138403827.00,contract,resigned,Manager_0027,demo_data
EMP0748,First0748,Last0748,emp0748@example.com,0800000748,2000-05-13,male,Addr_0748_VungTau,VungTau,HR,Engineer,2024-01-10,1623504108.00,intern,terminated,Manager_0028,demo_data
EMP0749,First0749,Last0749,emp0749@example.com,0800000749,1988-12-21,female,Addr_0749_BinhDuong,BinhDuong,Support,Specialist,2017-12-25,1361704069.00,full-time,active,Manager_0029,demo_data
EMP0750,First0750,Last0750,emp0750@example.com,0800000750,1982-02-25,other,Addr_0750_BacNinh,BacNinh,Sales,Staff,2024-01-12,1495199739.00,part-time,on-leave,Manager_0030,demo_data
